priority_stratum,id,property_id,property_name,site_name,unit_type,state,unit_weight,rate_avg_retail_daily_rate,unit_hot_tub_current,property_hot_tub_current,unit_hot_tub_or_sauna_current,url,ota_url_hipcamp,ota_url_airbnb,discovery_source
P0-other-blank,10383,015cbbf3-927b-4d98-b6bb-51b3e94f14bf,Westgate River Ranch Resort & Rodeo,Conestoga Wagon,Covered Wagon,FL,10,864,,,No,https://resort.to/wrrrr?y_source=1_OTc1MjIxNy03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,,,Sage
P0-other-blank,10396,5cb35373-581a-4767-a667-32dcd400d090,Zion Wildflower Resort,Covered Wagons,Covered Wagon,UT,10,176.25,,,Yes,https://zionwildflower.com/,,,Sage
P0-other-blank,10597,fe5faade-9505-4f0f-8215-ac61e183c512,Wander Camp Glacier,Twin Tent,Bell Tent,MT,10,174.75,,,No,https://thewandercamp.com/glamping/montana/glacier,,,Sage
P0-other-blank,10637,89838adb-89bd-4d5b-b62d-ec7ff0391861,AutoCamp Russian River,Premium Airstream Suite,Airstream,CA,10,370,,,No,https://autocamp.com/russian-river/,,,Sage
P0-other-blank,164,53937332-9514-4e1e-9b74-680cbc1c3389,The Shady Dell,,Airstream,AZ,9,97.5,,No,,http://theshadydell.com/,,,OpenAI Research - Airstreams
P0-other-blank,9856,51425191-f9f6-4b78-bc49-658a7f34baeb,Emberglow Outdoor Resort,Campers/Trailers,Vintage Trailer,NC,9,180.33,,,No,https://emberglowoutdoorresort.com,,,Sage
P0-other-blank,9948,304685ba-bc17-45bf-bdce-90daac4ab8b8,Royal Gorge Cabins,Cabins,Tiny Home,CO,9,505.17,,,No,https://www.royalgorgecabins.com,,,Sage
P0-other-blank,10605,850fc643-d467-459f-ab65-db87cc88fbce,Naturluxe & Stars,Bell Tent,Bell Tent,NY,9,485,,,,http://www.naturluxeandstars.com/,,,Sage
P0-other-blank,11886,5da96886-5efd-4fd8-a857-ce237e5de966,Camp Ferncrest - Ocoee,,Dome,TN,9,300,,,,https://campferncrest.com/locations,,,camp_ferncrest_brand_2026_05
P0-other-blank,108,fd7bf646-7c94-49df-b4a7-56fe9b7206d0,Falling Waters Adventure Resort,,Yurt,NC,8,74.38,,No,,https://www.fallingwatersresort.com,,,OpenAI Research - Yurts
P0-other-blank,9783,01733900-af68-4857-a404-5c38803657a9,Savage River Lodge,Yurts,Yurt,MD,8,265,,,No,https://www.savageriverlodge.com/,,,Sage
P0-other-blank,9799,0c2de48d-ea74-4c87-b2a7-b4cd3732852d,Sky Ridge Yurts,Yurt,Yurt,NC,8,228,,,No,https://www.skyridgeyurts.com/,,,Sage
P0-other-blank,10594,fe5faade-9505-4f0f-8215-ac61e183c512,Wander Camp Glacier,Family Tent,Bell Tent,MT,8,194.75,,,No,https://thewandercamp.com/glamping/montana/glacier,,,Sage
P0-other-blank,10595,fe5faade-9505-4f0f-8215-ac61e183c512,Wander Camp Glacier,Triple Tent,Bell Tent,MT,8,194.75,,,No,https://thewandercamp.com/glamping/montana/glacier,,,Sage
P0-other-blank,10653,353ef70b-105b-4f09-a899-704f6513c892,Treetopia Campground,Airstreams Standard,Airstream,NY,8,425.8,,,No,https://www.treetopiacampground.com/,,,Sage
P0-other-blank,11472,51e2e968-f07d-4e5d-9efa-3b8dfa30827c,Wander Camp Bear Lake,Triple Tent,Bell Tent,UT,8,115.5,,,,https://thewandercamp.com/glamping/utah/bear-lake,,,Manual Research
P0-other-blank,33,11aa2819-c3a3-4286-b799-337431e9b00b,River's Edge Treehouse Resort,,Treehouse,NC,7,,,No,,https://www.riversedgetreehouses.com,,,OpenAI Research - Treehouses
P0-other-blank,39,014c6750-6123-4fcd-9ebe-cef01111852b,Branson Treehouse Adventures,,Treehouse,MO,7,285.38,,No,,https://www.bransontreehouseadventures.com,,,OpenAI Research - Treehouses
P0-other-blank,9982,f57c8736-cb9b-430e-86ce-a4f6d9c3046a,Longleaf Piney Resort,Tiny Houses,Tiny Home,MS,7,135.25,,,No,https://longleafpineyresort.com,,,Sage
P0-other-blank,10338,799c8cad-035f-449d-b6b4-1bd16c7fcd96,Beehive Domes,Domes,Dome,MD,7,275,,,Yes,https://www.bumblebee.camp/,,,Sage
P0-other-blank,31,a3178651-a97d-4c5d-8de3-fc0c05e3ce26,Treehouse Point,,Treehouse,WA,6,494.5,,No,,https://www.treehousepoint.com,,,OpenAI Research - Treehouses
P0-other-blank,110,5952966b-66de-453e-a0b2-35962fb3dca5,The Yurt Village at Frost Mountain,,Yurt,ME,6,148.5,,No,,https://www.frostmountainyurts.com,,,OpenAI Research - Yurts
P0-other-blank,9772,2e4d1813-cbfd-4f79-a257-a1af6ca5a0db,The Castle House Estate,Yurt,Yurt,CA,6,239.67,,,No,https://www.thecastlehouseestate.com,,,Sage
P0-other-blank,9781,367108eb-b341-49fc-9fd1-27a566b4c280,Tennessee Pass,Yurt,Yurt,CO,6,300,,,No,https://www.tennesseepass.com,,,Sage
P0-other-blank,9786,685bca33-72fd-4506-bb84-d108d61ff57c,Frost Mountain Yurts,Yurts,Yurt,ME,6,147.5,,,No,https://www.frostmountainyurts.com,,,Sage
P0-other-blank,9865,c84f72a8-6685-4228-8268-3451cdc34bb8,Sonoma Zipline Adventure,Treehouse,Treehouse,CA,6,1144.5,,,,https://www.sonomacanopytours.com/,,,Sage
P0-other-blank,9989,51425191-f9f6-4b78-bc49-658a7f34baeb,Emberglow Outdoor Resort,Tree Houses/Tiny Homes,Tiny Home,NC,6,245,,,No,https://emberglowoutdoorresort.com,,,Sage
P0-other-blank,10037,75101b68-7ea1-4a3c-8ccb-6e4b061b585a,Postcard Cabins Lake Hartwell,Two Bed Cabin,Tiny Home,SC,6,118.5,,,No,https://www.marriott.com/en-us/hotels/gsplh-postcard-cabins-lake-hartwell-outdoor-collection-bonvoy/overview/,,,Sage
P0-other-blank,10038,75101b68-7ea1-4a3c-8ccb-6e4b061b585a,Postcard Cabins Lake Hartwell,One Bed Cabin,Tiny Home,SC,6,118.5,,,No,https://www.marriott.com/en-us/hotels/gsplh-postcard-cabins-lake-hartwell-outdoor-collection-bonvoy/overview/,,,Sage
P0-other-blank,10082,1ce80e70-c2d3-428f-8bf4-cb21627969e8,Postcard Cabins Wild Rose,Two Bed Cabins,Tiny Home,WI,6,159,,,No,https://www.marriott.com/en-us/hotels/atwwr-postcard-cabins-wild-rose-outdoor-collection-bonvoy/overview/,,,Sage
P0-other-blank,10310,d3bc7200-e81e-49c8-92f5-cf95eadd57a4,Jupe Redwoods,Jupes,Jupe,CA,6,190,,,No,https://www.jupe.com/destinations/redwoods,,,Sage
P0-other-blank,10575,f80c90f7-5811-4be5-ada6-6e710be68f2d,Untamed Honey,BEE,Bell Tent,GA,6,150,,,,https://untamedhoneyglampsites.com/,,,Sage
P0-other-blank,10652,1287d85c-10d6-4815-ac49-f65bb6edd555,Camp Catskills,Airstream,Airstream,NY,6,160,,,No,https://campcatskillsrvpark.com,,,Sage
P0-other-blank,36,fb77589c-e072-48da-90c2-586e31f318a1,In The Trees ,,Treehouse,VA,5,327.5,,No,,https://www.inthetreesmaine.com/,,,OpenAI Research - Treehouses
P0-other-blank,40,e37464c8-5acf-438d-b3ad-d37105868d95,Treehouse Resort at River Road,,Treehouse,TX,5,120.88,,No,,https://www.treehouseresort.com,,,OpenAI Research - Treehouses
P0-other-blank,9557,bcd1535d-08b5-49f0-adff-4c464746548e,The Trailer Pond at Alta Colina,Vintage Trailer,Vintage Trailer,CA,5,250,,,,https://www.thetrailerpond.com/,,,Sage
P0-other-blank,9794,51425191-f9f6-4b78-bc49-658a7f34baeb,Emberglow Outdoor Resort,Yurts,Yurt,NC,5,157.17,,,No,https://emberglowoutdoorresort.com,,,Sage
P0-other-blank,9830,2e8007c8-a8d3-4489-91a1-f00a536a4406,Texas Yurt Haus,Yurt,Yurt,TX,5,156.25,,,No,http://www.texasyurthaus.com/,,,Sage
P0-other-blank,9834,0568e0e1-8bfe-415a-b2c3-f06c5cfd2901,Escalante Yurts (hotel near Bryce Canyon),Elm / Birch / Ash / Aspen / Willow,Yurt,UT,5,226.25,,,,https://escalanteyurts.com/,,,Sage
P0-other-blank,9848,bcd1535d-08b5-49f0-adff-4c464746548e,The Trailer Pond at Alta Colina,Trailers,Vintage Trailer,CA,5,391,,,No,https://www.thetrailerpond.com/home,,,Sage
P0-other-blank,9897,a00f8f1b-2ccf-43f2-8cef-0d5844435cf7,Arapaho Valley Ranch,Tipis,Tipi,CO,5,153,,,No,https://arapahovalleyranch.com/,,,Sage
P0-other-blank,9983,c3125bfd-0352-4132-a223-5b7be2891639,Tiny Town Campground,A-Frames,Tiny Home,MT,5,128.67,,,No,https://www.emigrantcabins.com/,,,Sage
P0-other-blank,9998,f788f438-1a06-428e-9134-603393a03378,Pilot Cove,Two Bedroom,Tiny Home,NC,5,384,,,No,https://www.pilotcove.com,,,Sage
P0-other-blank,9999,f788f438-1a06-428e-9134-603393a03378,Pilot Cove,One Bedroom,Tiny Home,NC,5,330.67,,,No,https://www.pilotcove.com,,,Sage
P0-other-blank,10000,f788f438-1a06-428e-9134-603393a03378,Pilot Cove,Efficiency Cabin,Tiny Home,NC,5,225.67,,,No,https://www.pilotcove.com,,,Sage
P0-other-blank,10083,1ce80e70-c2d3-428f-8bf4-cb21627969e8,Postcard Cabins Wild Rose,One Bed Cabins,Tiny Home,WI,5,159,,,No,https://www.marriott.com/en-us/hotels/atwwr-postcard-cabins-wild-rose-outdoor-collection-bonvoy/overview/,,,Sage
P0-other-blank,10354,d4a351a9-0cca-414a-8b06-1d017de5836c,Two Capes Lookout,North Peak Dome,Dome,OR,5,408,,,,https://www.twocapeslookout.com/,,,Sage
P0-other-blank,10356,d4a351a9-0cca-414a-8b06-1d017de5836c,Two Capes Lookout,North Cape Dome,Dome,OR,5,309,,,,https://www.twocapeslookout.com/,,,Sage
P0-other-blank,10388,8ed711c4-08bf-4066-ab4c-c17a11d54c15,Catskill Conestoga Wagon Outpost,Wagons,Covered Wagon,NY,5,205.25,,,No,https://catskillwagonoutpost.com,,,Sage
P0-other-blank,10559,13237df5-8c3f-4f42-bff1-8d03cda1472a,Silver Spur Homestead,Khushatta Hills Ranch,Bell Tent,AZ,5,205,,,,https://www.silverspurhomestead.com/,,,Sage
P0-other-blank,11566,f2b14797-003c-4e06-b6ce-a07baaa4f220,Roadhouse Ranch & Camp,,Yurt,OR,5,55,,,,https://www.roadhouseranch.com/,,,market_report_coverage_gap
P0-other-blank,11801,21a3f40b-0ce7-4594-bec3-dd624361e9bc,Pilot Mountain Glamping Resort,,Dome,NC,5,275,,,,https://pilotmountainglampingresort.com/,,,Web research + all_campground_properties parity
P0-other-blank,9613,c66d290b-e984-49a3-8f09-1d3ef5c55aaa,Norwegian Wood Ranch,Glamping Tent,Bell Tent,MT,4,140,,,,,,,Sage
P0-other-blank,9769,80a8b343-3d15-4b85-9b99-df2626de19d4,El Capitan Canyon,Yurts,Yurt,CA,4,259.83,,,No,https://elcapitancanyon.com/,,,Sage
P0-other-blank,9779,824b3210-64b7-4fd5-b79d-da477477b950,Lawson Adventure Park,Yurts,Yurt,CO,4,122.33,,,No,https://lawsonadventurepark.com/,,,Sage
P0-other-blank,9787,5632f805-aafd-4962-9bc7-d38cbdd6a5c5,Maine Forest Yurts,Yurt,Yurt,ME,4,155,,,,https://maineforestyurts.com/,,,Sage
P0-other-blank,9879,353ef70b-105b-4f09-a899-704f6513c892,Treetopia Campground,Treehouses,Treehouse,NY,4,200,,,No,https://www.treetopiacampground.com/,,,Sage
P0-other-blank,9912,9074ccb2-7092-49a8-936d-cbe63d0f738a,Sunny Valley Resort,Tipi,Tipi,OR,4,152.5,,,,https://www.tipisatsunnyvalley.com/,,,Sage
P0-other-blank,9915,4338de66-62c4-401c-b917-b3be49563272,Tipi Village Retreat,2 Person Tipis,Tipi,OR,4,160,,,,http://tipivillageretreat.com/,,,Sage
P0-other-blank,9992,d3a3ab4b-c36d-4025-9489-3e6617851273,Gorgeous Stays,Tiny Houses,Tiny Home,NC,4,133.33,,,No,https://www.gorgeousstays.com,,,Sage
P0-other-blank,10026,b7334799-a250-4250-82a0-a2985f37192d,The Outlier Inn,Tiny Houses,Tiny Home,NY,4,214.33,,,,https://www.outlierinn.com/,,,Sage
P0-other-blank,10319,00616bd2-e669-4ada-94cd-32efb6d695ca,Trout Creek Wilderness Lodge,Jupes,Jupe,OR,4,289.33,,,No,https://www.troutcreekwildernesslodge.com/,,,Sage
P0-other-blank,10326,d4a351a9-0cca-414a-8b06-1d017de5836c,Two Capes Lookout,South Cape Mirror Cabin,Mirror Cabin,OR,4,483.5,,,,https://www.twocapeslookout.com/,,,Sage
P0-other-blank,10339,11af8fab-5865-4193-bf89-c5b2b826b8d2,"Klarhet, Lusten, Minnesota",Raidho / Dagaz / Laguz / Berkanan,Dome,MN,4,442.33,,,No,https://www.liveklarhet.com/,,,Sage
P0-other-blank,10355,d4a351a9-0cca-414a-8b06-1d017de5836c,Two Capes Lookout,North Cape Family Dome,Dome,OR,4,397,,,,https://www.twocapeslookout.com/,,,Sage
P0-other-blank,10397,4c54a6fe-6c00-4796-af86-64161b5e8cc9,Goosewing Ranch,Wagon Lovers,Covered Wagon,WY,4,2091,,,,https://goosewingranch.com/,,,Sage
P0-other-blank,10494,0e7a4d64-eb2e-45c9-aa22-fa4d6f3741cb,Huttopia White Mountains,Vista Tiny House,Tiny Home,NH,4,313.5,,,No,https://canada-usa.huttopia.com/en/,,,Sage
P0-other-blank,10555,8ff21da9-84ee-4198-a39c-7b3517015b53,Arizonea Luxury Expeditions,Gems of Utah and Northern Arizona Tour,Bell Tent,AZ,4,1200,,,No,https://azluxtours.com/,,,Sage
P0-other-blank,10556,8ff21da9-84ee-4198-a39c-7b3517015b53,Arizonea Luxury Expeditions,Luxury Tent Camping at the Grand Canyon,Bell Tent,AZ,4,300,,,No,https://azluxtours.com/,,,Sage
P0-other-blank,10560,13237df5-8c3f-4f42-bff1-8d03cda1472a,Silver Spur Homestead,Fires Winery,Bell Tent,AZ,4,139,,,,https://www.silverspurhomestead.com/,,,Sage
P0-other-blank,10561,b0202696-2b33-4309-8136-0a877b900ad2,Wander Camp Olympic,Bryce Canyon - Escalante Family Tent,Bell Tent,WA,4,118,,,No,https://thewandercamp.com/glamping/locations?_gl=1*1hxab6h*_ga*MzMyNzYwOTkzLjE3MzEwMTMzNTk.*_ga_4E8QBD28QF*MTczMTAxMzM1OC4xLjEuMTczMTAxMzM2Mi4wLjAuMA..,,,Sage
P0-other-blank,10643,bd56425b-6170-445c-aa32-e79fb34f1449,Royal Gorge Yurts,Airstreams,Airstream,CO,4,299,,,No,https://www.royalgorgeyurts.com/,,,Sage
P0-other-blank,9833,57202682-9390-450e-a6f8-4f0c013e83d5,Boulder Mountain Guest Ranch,Mongolian Yurts,Yurt,UT,3,175.25,,,No,https://bouldermountainguestranch.com,,,Sage
P0-other-blank,9852,cfa7617a-b0eb-4ee4-9981-9ec8b9a15d27,Kentucky Lake Glamping,Trailers / Regency,Vintage Trailer,KY,3,172,,,No,https://www.kentuckylakeglamping.com/,,,Sage; web_research_sauna_2026_05_27
P0-other-blank,9857,d3a3ab4b-c36d-4025-9489-3e6617851273,Gorgeous Stays,Unique Stays,Vintage Trailer,NC,3,115.83,,,No,https://www.gorgeousstays.com,,,Sage
P0-other-blank,9874,67ff4f78-23d6-4538-9dc9-3471dca5cf07,Cherry Treesort,5-6 Person Treehouses,Treehouse,NC,3,195,,,No,https://www.cherrytreesort.com/,,,Sage
P0-other-blank,9875,67ff4f78-23d6-4538-9dc9-3471dca5cf07,Cherry Treesort,4 Person Treehouses,Treehouse,NC,3,195,,,No,https://www.cherrytreesort.com/,,,Sage
P0-other-blank,9955,db89ebba-eb1a-4904-9a4d-b049c6f9958e,Twin Lakes Camp Resort,Tiny Homes,Tiny Home,FL,3,238,,,No,https://twinlakescampresort.com/,,,Sage
P0-other-blank,10040,8a892d66-34a5-40af-9487-c40ede65502a,Saluda Outdoor Center,1 Bedroom Tiny Homes,Tiny Home,SC,3,147.33,,,No,https://www.saludaoutdoorcenter.com/lodging,,,Sage
P0-other-blank,10364,7491c4e3-94bf-44e9-a685-705c03eb406c,Dallas Glamping Adventures LLC,"Honeycomb, Pacific Blue & Red",Dome,TX,3,263,,,No,https://www.dallasglampingadventures.com/,,,Sage
P0-other-blank,10398,4c54a6fe-6c00-4796-af86-64161b5e8cc9,Goosewing Ranch,Wagon Settlers,Covered Wagon,WY,3,1882,,,No,https://goosewingranch.com/,,,Sage
P0-other-blank,10557,3f8fb0d0-a949-401e-8b08-096e6f1a1a17,Shash Dine' EcoRetreat,Bell Tents,Bell Tent,AZ,3,187.5,,,No,https://www.shashdine.com/,,,Sage
P0-other-blank,10586,5ff1e00d-8dde-4576-b647-79eb3f13b219,Sleepy Teepee,Tents,Bell Tent,MT,3,178.33,,,No,https://www.sleepyteepeemt.com,,,Sage
P0-other-blank,10599,11d402a4-6ca1-4cc8-a855-e95e05eefc56,Hub North,Bell Tents,Bell Tent,NH,3,130,,,No,http://hubnorthnh.com,,,Sage
P0-other-blank,10648,144e34c5-ba80-4c27-aaea-dbbd191b4494,Fredrock,Trailers,Airstream,MO,3,119,,,No,https://www.fredrock.us/,,,Sage
P0-other-blank,11591,00a9b25b-2a69-4690-8a4d-35765840b953,Boonies Farm,,Dome,IL,3,76.38,,,,https://www.booniesfarm.com/,,,market_report_coverage_gap_chicago_250mi
P0-other-blank,9520,260f5a81-f77f-4e2c-8c9b-4e24e35c68af,Tuxedo Falls,Treehouse,Treehouse,NC,2,250,,,,https://woodallscm.com/n-c-glamping-retreat-opens-with-2-treehouses-4-tents/,,,Sage
P0-other-blank,9773,17f8dcfc-873f-44f8-9288-9ffeee764ae5,Treebones Resort,Yurts for 4 Guests,Yurt,CA,2,517.33,,,No,https://www.treebonesresort.com/,,,Sage
P0-other-blank,9776,7d10646a-705b-4c8e-9859-b9feca370209,Cedar Ridge Ranch,Star Gazer,Yurt,CO,2,319.17,,,No,https://www.cedarridgeranch.com/,,,Sage
P0-other-blank,9802,11d402a4-6ca1-4cc8-a855-e95e05eefc56,Hub North,Yurts,Yurt,NH,2,108,,,No,http://hubnorthnh.com,,,Sage
P0-other-blank,9817,ad337aa3-0ad1-4f77-bcd1-ba6bde0f3f32,Camposanto ATX Glamping,The Macaw Yurt / The Peacock Yurt,Yurt,TX,2,256.33,,,,https://www.camposantoatx.com/,,,Sage
P0-other-blank,9835,0568e0e1-8bfe-415a-b2c3-f06c5cfd2901,Escalante Yurts (hotel near Bryce Canyon),Cottonwood / Cedar,Yurt,UT,2,201.25,,,,https://escalanteyurts.com/,,,Sage
P0-other-blank,9862,4e2275ae-916b-478a-987b-be4abadba9bd,Evanscliff,Campers,Vintage Trailer,SD,2,141.25,,,No,https://www.evanscliff.com,,,Sage
P0-other-blank,9863,4e2275ae-916b-478a-987b-be4abadba9bd,Evanscliff,Campers & Bells,Vintage Trailer,SD,2,141.25,,,No,https://www.evanscliff.com,,,Sage
P0-other-blank,9868,76ee068f-8cf1-453b-a257-e0ebe63515e1,Treetop Hideaways,Treehouse,Treehouse,GA,2,456,,,,https://treetophideaways.com/,,,Sage
P0-other-blank,9873,67ff4f78-23d6-4538-9dc9-3471dca5cf07,Cherry Treesort,8 Person Treehouses,Treehouse,NC,2,319.5,,,No,https://www.cherrytreesort.com/,,,Sage
P0-other-blank,9885,0b197347-1fb9-4534-b975-35a6c59c521f,Airydale Retreat,Cardinal,Treehouse,PA,2,185,,,No,https://www.airydaleretreat.com/,,,Sage
P0-other-blank,9903,144e34c5-ba80-4c27-aaea-dbbd191b4494,Fredrock,Tipis,Tipi,MO,2,159,,,No,https://www.fredrock.us/,,,Sage
P0-other-blank,9906,6853739f-3222-4f71-a91e-addd936ec5c1,New Mexico Tipis and Treehouse,Tipis,Tipi,NM,2,145,,,No,https://www.newmexicotipis.com/,,,Sage
P0-other-blank,9936,3f8fb0d0-a949-401e-8b08-096e6f1a1a17,Shash Dine' EcoRetreat,Cabins,Tiny Home,AZ,2,300,,,No,https://www.shashdine.com/,,,Sage
P0-other-blank,9946,2e4d1813-cbfd-4f79-a257-a1af6ca5a0db,The Castle House Estate,Castle House,Tiny Home,CA,2,290,,,No,https://www.thecastlehouseestate.com,,,Sage
P0-other-blank,9954,b0affc2b-2220-4aee-9825-55cd1427a274,Home Field Advantage Farmstead,Tiny Cabins,Tiny Home,FL,2,157.5,,,No,https://homefieldadvantagefarm.com,,,Sage
P0-other-blank,9970,2fea5bba-9b34-43d4-8f6a-2743f50cf24f,Sandy Pines Campground,Whimsical Retreats,Tiny Home,ME,2,371.5,,,No,https://sandypinescamping.com/,,,Sage
P0-other-blank,9988,67ff4f78-23d6-4538-9dc9-3471dca5cf07,Cherry Treesort,Hobbit Holes,Tiny Home,NC,2,195,,,No,https://www.cherrytreesort.com/,,,Sage
P0-other-blank,10039,8a892d66-34a5-40af-9487-c40ede65502a,Saluda Outdoor Center,2 Bedroom Tiny Homes,Tiny Home,SC,2,179.5,,,No,https://www.saludaoutdoorcenter.com/lodging,,,Sage
P0-other-blank,10041,8a892d66-34a5-40af-9487-c40ede65502a,Saluda Outdoor Center,River Pod No. 2 + 3,Tiny Home,SC,2,57.67,,,No,https://www.saludaoutdoorcenter.com/lodging,,,Sage
P0-other-blank,10044,7da52617-2e52-417d-88e3-b6971bec9bac,Outpost Adventures,Blue Jay Outpost / Grey Wolf Outpost,Tiny Home,SD,2,165,,,No,http://www.outpostadventures.com/,,,Sage
P0-other-blank,10308,3f8fb0d0-a949-401e-8b08-096e6f1a1a17,Shash Dine' EcoRetreat,Hogans,Other Glamping Unit,AZ,2,191.67,,,No,https://www.shashdine.com/,,,Sage
P0-other-blank,10309,3f8fb0d0-a949-401e-8b08-096e6f1a1a17,Shash Dine' EcoRetreat,Hogan,Other Glamping Unit,AZ,2,280,,,No,https://www.shashdine.com/,,,Sage
P0-other-blank,10312,17f8dcfc-873f-44f8-9288-9ffeee764ae5,Treebones Resort,Campsite with Hut,Hut,CA,2,243.33,,,No,https://www.treebonesresort.com/,,,Sage
P0-other-blank,10340,af550bcb-49a4-4de3-bfa7-b0be7ccbe24c,River Rock Point,Summer Bubbles,Dome,MO,2,110,,,No,https://www.riverrockpoint.com,,,Sage
P0-other-blank,10341,af550bcb-49a4-4de3-bfa7-b0be7ccbe24c,River Rock Point,Bubbles,Dome,MO,2,110,,,,https://www.riverrockpoint.com,,,Sage
P0-other-blank,10345,51425191-f9f6-4b78-bc49-658a7f34baeb,Emberglow Outdoor Resort,Pods,Dome,NC,2,139.83,,,No,https://emberglowoutdoorresort.com,,,Sage
P0-other-blank,10358,0b197347-1fb9-4534-b975-35a6c59c521f,Airydale Retreat,Dome,Dome,PA,2,250,,,No,https://www.airydaleretreat.com/,,,Sage
P0-other-blank,10361,454bc60b-b4fd-40a5-878b-8778908678e1,Five Meadows Farms by Your Glamping Adventure,Morning Mist Dome / Highland Views Dome,Dome,TN,2,230,,,,https://yourglampingadventure.com/,,,Sage
P0-other-blank,10370,0487d71d-9814-4eba-bd2f-1ea9e68fc04c,StarStruck Glamping,Domes,Dome,TX,2,253.75,,,,http://www.starstruckglamping.com/,,,Sage
P0-other-blank,10378,3f8fb0d0-a949-401e-8b08-096e6f1a1a17,Shash Dine' EcoRetreat,Wagons,Covered Wagon,AZ,2,160,,,No,https://www.shashdine.com/,,,Sage
P0-other-blank,10379,3f8fb0d0-a949-401e-8b08-096e6f1a1a17,Shash Dine' EcoRetreat,Sheep Wagon,Covered Wagon,AZ,2,240,,,No,https://www.shashdine.com/,,,Sage
P0-other-blank,10381,70c7c5a9-0412-4032-b873-e7cb778bc0f7,Cutty's Hayden Creek Resort,Wagons,Covered Wagon,CO,2,179,,,No,https://cuttysresort.net,,,Sage
P0-other-blank,10384,2fea5bba-9b34-43d4-8f6a-2743f50cf24f,Sandy Pines Campground,Conestoga Wagon,Covered Wagon,ME,2,265.5,,,No,https://sandypinescamping.com/,,,Sage
P0-other-blank,10566,07624e36-6048-48bd-91aa-602148890fc6,Alter Experiences (Glamping in Mt Laguna & Lake Cuyamaca),Fox Den / Blue Jay Nest,Bell Tent,CA,2,327.5,,,,https://alterexperiences.com/,,,Sage
P0-other-blank,10573,8be728cd-a2a5-43e3-b167-e4d7cd0a114e,Timberline Glamping Co. Clarks Hill Lake,Bell Tents,Bell Tent,GA,2,149,,,No,https://www.timberlineglamping.com/clarks-hill,,,Sage
P0-other-blank,10585,58659cee-2d0a-4880-8ecf-06e064c52507,Pickwick Adventures,Bell Tent,Bell Tent,MS,2,110,,,No,https://www.pickwickadventures.com,,,Sage
P0-other-blank,10610,4e2275ae-916b-478a-987b-be4abadba9bd,Evanscliff,Sibley Bell,Bell Tent,SD,2,141.25,,,No,https://www.evanscliff.com,,,Sage
P0-other-blank,10649,e52ed16f-1bfb-4290-a311-c41b5fceffdb,Tobacco River Ranch Glamping,2 Person Airstream,Airstream,MT,2,139,,,No,https://tobaccoriverranch.com/,,,Sage
P0-other-blank,10655,759d1ef3-a43b-48ee-8579-a507e07ff71e,Glamping Retro,Airstream,Airstream,TN,2,112.5,,,Yes,https://glampingretro.com/,,,Sage
P0-other-blank,10902,bfe27649-7d1e-4e4c-8aec-2cde8a83c1a3,Alexander's Lodge Yurts,Yurt,Yurt,WA,2,177.5,,,,https://alexanderslodge.com/,,,Web Research 2025
P0-other-blank,10949,24e4fb67-5d63-4837-915e-a3766aac2483,Glacier Rock Wellness Rock Ranch,,Canvas Tent,WA,2,227.5,,,,https://glacierrockintents.com/,,,Inbound Request
P0-other-blank,4,878ac4e4-9850-408d-8d40-b96ee685df2a,Treehouse Utopia,,Luxury Treehouse,TX,1,475,,No,,https://www.treehouseutopia.com,,,OpenAI Research - Popular North America
P0-other-blank,9522,29557581-18cf-4d01-a3a7-8ab207ac9eb8,Glamping Wild,Geodesic Dome,Dome,NC,1,230,,,,https://goglampingwild.com/,,,Sage
P0-other-blank,9534,a3063844-2cc9-4a5f-8ebc-7b74b337ff4b,Basecamp Terlingua,Bubble Tent,Bubble Tent,TX,1,250,,,,https://www.basecampterlingua.com/,,,Sage
P0-other-blank,9535,a3063844-2cc9-4a5f-8ebc-7b74b337ff4b,Basecamp Terlingua,Luxury Tipi,Tipi,TX,1,253.13,,,,https://www.basecampterlingua.com/,,,Sage
P0-other-blank,9554,17f8dcfc-873f-44f8-9288-9ffeee764ae5,Treebones Resort,Yurt,Yurt,CA,1,350,,,,http://www.treebonesresort.com/,,,Sage
P0-other-blank,9560,80a8b343-3d15-4b85-9b99-df2626de19d4,El Capitan Canyon,Yurt,Yurt,CA,1,251.25,,,,https://elcapitancanyon.com,,,Sage
P0-other-blank,9562,e9624294-46e6-49bd-9c30-b77759e5b316,Flying Flags Avila Beach,Jupe Tent,Jupe,CA,1,251.25,,,,https://www.flyingflags.com/avila-beach/,,,Sage
P0-other-blank,9608,b8ddcd8c-8ffb-4bd4-92fb-6841bb98d9c1,Zion Backcountry Glamping,Yurt,Yurt,UT,1,150,,,,http://www.zionbackcountryglamping.com/,,,Sage
P0-other-blank,9609,b8ddcd8c-8ffb-4bd4-92fb-6841bb98d9c1,Zion Backcountry Glamping,Sheep Camp Wagon,Covered Wagon,UT,1,150,,,,http://www.zionbackcountryglamping.com/,,,Sage
P0-other-blank,9629,87910684-b77c-4103-9d35-84f372979487,Butter & Grahams - Bell Tent Glamping,Bell Tent,Bell Tent,MI,1,150,,,,https://butterandgrahams.com/,,,Sage
P0-other-blank,9630,e7deb493-0327-47ac-b520-0b565d8023c4,Paddler's Village,Yurt,Yurt,MI,1,132.5,,,,http://paddlersvillage.com/,,,Sage
